"Advertiser name",Category,Manufacturer,"Product code","Product name","Product description","Product affiliate link","Product picture","Price without VAT","Price with VAT","Price with discount, with VAT","Price with discount, without VAT",Currency,"Free shipping","Gift included"
revita.bg,Начало,"EA Pharma","220674 (F4003527 ) EA","Чиста шилажит смола със 75% фулвова киселина, 50 g","Висококонцентрирана шилажит смола, която осигурява 500 mg шилажит и 375 mg фулвова киселина в дневна доза. Подпомага нормалния метаболизъм, имунната система и доброто състояние на стомашно-чревния тракт. Подходяща за вегани",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fchista-shilazhit-smola-sas-75-fulvova-kiselina-50-g,http://revita.bg/img/p/1/8/0/2/4/18024.jpg,24.81,24.81,,,EUR,0,0
revita.bg,Начало,"EA Pharma","220643 (F4003516) EA","Био лъвска грива за памет, концентрация и мозъчна дейност, 90 капсули","Чист екстракт от плодното тяло на гъба лъвска грива, осигуряващ 1000 mg в дневна доза. Подпомага паметта, концентрацията и нормалната мозъчна дейност - за повече яснота и фокус в динамичното ежедневие. Подходящ за вегетарианци",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fbio-lavska-griva-za-pamet-koncentraciya-i-mozachna-dejnost-90-kapsuli,http://revita.bg/img/p/1/8/0/2/3/18023.jpg,28.08,28.08,,,EUR,0,0
revita.bg,Начало,"EA Pharma","219760 (F4003424) EA","Течен магнезий с витамин B6 за мускулите и нервната система, 10 флакона","Удобна течна формула с магнезиев бисглицинат и витамин B6, която подпомага нормалната функция на мускулите и нервната система и допринася за намаляване на умората. Без захар и с приятен аромат на малина. Подходяща за вегани",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Ftechen-magnezij-s-vitamin-b6-za-muskulite-i-nervnata-sistema-10-flakona,http://revita.bg/img/p/1/8/0/2/2/18022.jpg,15.84,15.84,,,EUR,0,0
revita.bg,Начало,"EA Pharma","219586 (F4003386) EA","Колагенова формула за ставите, хрущялите и съединителната тъкан, 230 g прах","Разтворима формула с 5 g колаген тип I и II в дневна доза, куркума, босвелия и хиалуронова киселина. Витамин C подпомага нормалното образуване на колаген за добрата функция на хрущяла, а медта – поддържането на съединителната тъкан. С приятен вкус на горски плодове",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkolagenova-formula-za-stavite-khrusshyalite-i-saedinitelnata-takan-230-g-prakh,http://revita.bg/img/p/1/8/0/2/1/18021.jpg,28.84,28.84,,,EUR,0,0
revita.bg,Начало,"EA Pharma","219142 (F4003243) EA","Мощен антиоксидантен комплекс с редуциран глутатион, 30 таблетки","Концентрирана формула с 400 mg редуциран глутатион, гроздови семки и кора от приморски бор, богати на OPC. Допълнена с витамини C, B2 и B3, цинк и селен за защита на клетките от оксидативен стрес",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmosshen-antioksidanten-kompleks-s-reduciran-glutation-30-tabletki,http://revita.bg/img/p/1/8/0/2/0/18020.jpg,19.1,19.1,,,EUR,0,0
revita.bg,Начало,"EA Pharma","218350 (F4003093) EA","Морски колаген тип I, II, III, V и X за кожа, коса и нокти, 60 таблетки","Мултиколагенова формула с пет типа колаген, мембрана от яйчена черупка Ovomet® и хиалуронова киселина. Допълнена с витамин C, мед и биотин за ежедневна грижа за кожата, косата и ноктите отвътре",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmorski-kolagen-tip-i-ii-iii-v-i-x-za-kozha-kosa-i-nokti-60-tabletki,http://revita.bg/img/p/1/8/0/1/9/18019.jpg,24.04,24.04,,,EUR,0,0
revita.bg,Начало,"EA Pharma","218183 (F4002994) EA","Затоплящ гел-крем със CBD и арника за отпускане на мускулите, 75 ml","Масажен гел-крем за уморени и напрегнати мускули, който създава приятно усещане за топлина. Формулата със CBD, арника, камфор и ментол успокоява натоварените зони и носи комфорт след физическа активност или дълъг ден",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fzatoplyassh-gel-krem-sas-cbd-i-arnika-za-otpuskane-na-muskulite-75-ml,http://revita.bg/img/p/1/8/0/1/8/18018.jpg,15,15,,,EUR,0,0
revita.bg,Начало,"EA Pharma","217797 (F4002928) EA","Магнезий (морски оксид и бисглицинат) 360 mg + витамин В6, 180 таблетки","Съчетава морски магнезий и магнезиев бисглицинат с витамин B6 за ежедневна подкрепа на мускулите и нервната система. Допринася за намаляване на умората и поддържането на нормалния енергиен метаболизъм. Подходящ за вегани",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmagnezij-morski-oksid-i-bisglicinat-360-mg-vitamin-v6-180-tabletki,http://revita.bg/img/p/1/8/0/1/7/18017.jpg,24.74,24.74,,,EUR,0,0
revita.bg,Начало,"EA Pharma","217780 (F4002927) EA","Морски магнезий 360 mg с витамин B6 за мускулите и нервната система, 180 таблетки","Комбинация от морски магнезий и витамин B6, която подпомага нормалната работа на мускулите и нервната система и допринася за намаляване на умората. Подходяща за вегани",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmorski-magnezij-360-mg-s-vitamin-b6-za-muskulite-i-nervnata-sistema-180-tabletki,http://revita.bg/img/p/1/8/0/1/6/18016.jpg,18.84,18.84,,,EUR,0,0
revita.bg,Начало,"EA Pharma","217537 (F4003100) EA","Спрей за спокойно пътуване с джинджифил, резене и горски слез, 20 ml","Практичен спрей за уста, създаден за повече спокойствие и стомашен комфорт по време на пътуване с автомобил, самолет или кораб. Формулата с джинджифил, резене и горски слез е подходяща за възрастни и деца над 6 години",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fsprej-za-spokojno-patuvane-s-dzhindzhifil-rezene-i-gorski-slez-20-ml,http://revita.bg/img/p/1/8/0/1/5/18015.jpg,13.74,13.74,,,EUR,0,0
revita.bg,Начало,"EA Pharma","215755 (F4002373) EA","Комплекс за венозна циркулация и леки крака, 30 таблетки","Концентрирана формула с конски кестен, бодлив залист, гинко билоба, касис и рутин, допълнена с витамини и минерали. Подпомага нормалната венозна циркулация и доброто състояние на кръвоносните съдове – за повече лекота в краката. Подходяща за вегани",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fkompleks-za-venozna-cirkulaciya-i-leki-kraka-30-tabletki,http://revita.bg/img/p/1/8/0/1/4/18014.jpg,12,12,,,EUR,0,0
revita.bg,Начало,"EA Pharma","211894 (RMD0000215) EA","Морски колаген тип I 625 mg с цинк за кожа, коса и нокти, 60 таблетки"," Ежедневна формула за грижа за красотата отвътре, осигуряваща 2500 mg хидролизиран морски колаген в дневна доза. Допълнена с цинк, който подпомага поддържането на нормалното състояние на кожата, косата и ноктите",//profitshare.bg/lps/ZOn/Zw/?redirect=https%3A%2F%2Frevita.bg%2F2%2Fmorski-kolagen-tip-i-625-mg-s-cink-za-kozha-kosa-i-nokti-60-tabletki,http://revita.bg/img/p/1/8/0/1/2/18012.jpg,16.34,16.34,,,EUR,0,0
